0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,41,0,0,0,0,0,0,66,0,0,0,0,0,66,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,
23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,0,0,0,0,0,0,0,0,0,37,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,
3,0,0,0,0,0,0,0,0,66,0,0,66,0,0,0,0,0,0,0,0,0,41,0,0,0,0,27,26,26,26,26,26,26,26,26,26,26,5,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,
3,41,0,0,0,0,0,0,0,0,42,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,
3,41,0,0,0,0,0,0,0,33,0,0,0,0,0,0,0,0,80,0,0,6,21,0,0,0,0,0,0,0,0,0,0,0,0,41,41,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,
3,41,0,0,0,0,27,26,26,26,26,26,26,26,26,26,21,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,41,41,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,
3,41,0,0,0,0,0,0,0,0,0,0,0,0,16,15,3,0,0,0,0,1,3,0,0,41,27,21,0,0,0,0,0,0,0,41,41,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,
3,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,26,26,26,26,22,4,0,0,41,12,30,21,0,0,0,0,0,0,41,41,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,
3,0,0,0,0,0,0,0,99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,0,12,30,21,0,0,0,0,0,0,0,0,0,0,0,0,41,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,
3,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,0,0,0,0,0,0,41,0,0,12,30,21,0,36,0,0,6,21,0,0,0,0,0,0,41,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,
3,0,41,0,0,26,26,26,26,26,21,0,0,0,0,0,0,41,0,0,0,0,0,0,0,0,0,0,0,12,30,26,26,26,26,22,30,26,26,26,26,5,0,0,41,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,
3,0,0,41,0,0,0,0,0,1,3,0,0,0,0,0,41,0,0,6,26,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,0,1,0,0,0,0,0,0,0,0,0,0,0,0,
3,0,0,0,0,0,0,0,0,1,3,0,0,0,0,41,0,0,0,24,29,4,0,0,0,0,0,0,0,0,0,0,0,41,41,41,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,
3,0,0,6,21,0,0,0,0,1,4,0,0,0,6,21,0,0,0,15,29,14,0,0,0,0,0,0,0,0,0,0,41,0,99,0,41,0,0,0,99,0,0,0,6,26,26,22,0,0,0,0,0,0,0,0,0,0,0,0,
3,34,0,1,3,0,0,0,0,1,11,0,0,0,16,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,0,0,0,0,0,41,0,0,0,0,0,6,22,29,29,14,0,0,0,0,0,0,0,0,0,0,0,0,
30,26,26,22,4,0,0,27,26,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,0,0,0,0,0,0,6,22,29,29,11,0,0,0,0,0,0,0,0,0,0,0,0,0,
3,0,-1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,22,29,29,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,11,16,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
29,26,26,26,26,26,26,26,26,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,29,29,29,29,29,29,29,29,29,29,29,29,29,29,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0

