0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,41,0,0,0,99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,41,41,0,0,0,0,0,0,0,0,0,1,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,0,0,0,27,26,26,26,5,0,0,0,0,0,0,41,0,0,0,41,0,0,0,0,90,0,0,0,1,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,0,0,0,0,0,41,37,0,0,0,0,0,0,1,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
3,0,-1,0,0,0,0,0,0,0,0,0,0,0,41,0,0,0,0,0,0,0,0,0,0,0,27,26,26,26,22,0,0,0,0,30,26,26,26,26,0,0,0,0,1,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
3,0,0,0,0,0,0,0,0,0,0,0,36,0,0,0,0,0,0,0,0,80,0,0,0,0,0,0,0,0,1,0,0,0,0,3,0,0,0,0,0,0,0,0,1,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
3,0,0,0,0,0,0,0,0,0,27,26,26,26,26,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3,0,0,0,0,41,0,0,0,1,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,41,0,1,0,0,0,0,3,0,0,0,41,0,26,26,26,1,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
30,26,26,21,0,0,0,0,0,0,41,41,41,99,0,1,0,0,0,6,26,26,26,26,26,21,0,0,41,0,1,0,0,0,0,3,0,0,41,0,0,0,0,0,1,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
29,29,29,3,0,0,0,0,0,0,0,0,0,0,35,1,0,0,0,1,29,29,29,29,29,3,0,0,41,0,1,0,0,0,0,3,0,41,0,0,0,41,41,99,1,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
29,29,29,3,0,0,0,0,27,26,26,26,26,26,26,22,0,0,0,1,29,29,29,29,29,3,0,0,33,0,1,0,0,0,0,3,0,0,0,0,0,0,0,34,1,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
29,29,29,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,29,29,29,29,29,30,26,26,26,26,22,0,0,0,0,30,26,26,26,26,26,26,26,26,22,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
29,29,29,3,0,0,0,0,0,0,0,99,0,0,0,0,0,0,0,1,29,29,29,29,29,29,29,29,29,29,29,0,0,0,0,29,29,29,29,29,29,29,29,29,29,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
29,29,29,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,29,29,29,29,29,29,29,29,29,29,29,0,0,0,0,16,15,29,29,29,29,29,29,29,14,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
29,29,29,30,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,22,29,29,29,29,29,29,29,29,29,0,0,0,0,0,0,0,0,16,15,29,29,29,14,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,29,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0

